   14.9700012      0.449339181    	   14.9700012      0.106234394    
   14.9800014      0.449401706    	   14.9800014      0.106058441    
   14.9900007      0.449113250    	   14.9900007      0.105926469    
   15.0000010      0.450187624    	   15.0000010      0.105431594    
   15.0100012      0.450560749    	   15.0100012      0.105145663    
   15.0200014      0.450405568    	   15.0200014      0.104991697    
   15.0300007      0.451046258    	   15.0300007      0.104694769    
   15.0400009      0.451423407    	   15.0400009      0.104463823    
   15.0500011      0.451668918    	   15.0500011      0.104166895    
   15.0600014      0.452271581    	   15.0600014      0.103869967    
   15.0700006      0.451805949    	   15.0700006      0.103803985    
   15.0800009      0.452009052    	   15.0800009      0.103529051    
   15.0900011      0.451720268    	   15.0900011      0.103287108    
   15.1000013      0.452058434    	   15.1000013      0.102979183    
   15.1100006      0.451813459    	   15.1100006      0.102792226    
   15.1200008      0.451747686    	   15.1200008      0.102594271    
   15.1300011      0.451275259    	   15.1300011      0.102429315    
   15.1400013      0.451208413    	   15.1400013      0.102209367    
   15.1500015      0.451050073    	   15.1500015      0.102011412    
   15.1600008      0.451164007    	   15.1600008      0.101780474    
   15.1700010      0.450777471    	   15.1700010      0.101604514    
   15.1800013      0.450252652    	   15.1800013      0.101329580    
   15.1900015      0.450457096    	   15.1900015      0.101021655    
   15.2000008      0.451166362    	   15.2000008      0.100702733    
   15.2100010      0.450822651    	   15.2100010      0.100625746    
   15.2200012      0.451167494    	   15.2200012      0.100416802    
   15.2300014      0.450637698    	   15.2300014      0.100328818    
   15.2400007      0.451076210    	   15.2400007      0.100097880    
   15.2500010      0.451377720    	   15.2500010       9.98009443E-02
   15.2600012      0.452051491    	   15.2600012       9.94710252E-02
   15.2700014      0.451751620    	   15.2700014       9.93280634E-02
   15.2800007      0.450052649    	   15.2800007       9.95370150E-02
   15.2900009      0.449887276    	   15.2900009       9.93610546E-02
   15.3000011      0.451031774    	   15.3000011       9.89871472E-02
   15.3100014      0.450680226    	   15.3100014       9.87891927E-02
   15.3200006      0.451079398    	   15.3200006       9.84922647E-02
   15.3300009      0.450585306    	   15.3300009       9.84152853E-02
   15.3400011      0.450183451    	   15.3400011       9.82173309E-02
   15.3500013      0.450300157    	   15.3500013       9.79094058E-02
   15.3600006      0.451318055    	   15.3600006       9.74365175E-02
   15.3700008      0.451010108    	   15.3700008       9.73265469E-02
   15.3800011      0.451700836    	   15.3800011       9.70296189E-02
   15.3900013      0.452012777    	   15.3900013       9.67656821E-02
   15.4000015      0.452803910    	   15.4000015       9.63477790E-02
   15.4100008      0.453694522    	   15.4100008       9.58858952E-02
   15.4200010      0.454156786    	   15.4200010       9.55669656E-02
   15.4300013      0.455680102    	   15.4300013       9.51160789E-02
   15.4400015      0.454943091    	   15.4400015       9.49951038E-02
   15.4500008      0.455507964    	   15.4500008       9.46101993E-02
   15.4600010      0.456511259    	   15.4600010       9.41812992E-02
   15.4700012      0.456693441    	   15.4700012       9.39723551E-02
   15.4800014      0.457168698    	   15.4800014       9.37634036E-02
   15.4900007      0.457840949    	   15.4900007       9.35654491E-02
   15.5000010      0.458711863    	   15.5000010       9.32795182E-02
   15.5100012      0.458263785    	   15.5100012       9.31365564E-02
   15.5200014      0.457961231    	   15.5200014       9.29605961E-02
   15.5300007      0.457657188    	   15.5300007       9.27186534E-02
   15.5400009      0.457400948    	   15.5400009       9.25646946E-02
   15.5500011      0.457094282    	   15.5500011       9.23227519E-02
   15.5600014      0.456687480    	   15.5600014       9.21357945E-02
   15.5700006      0.456278205    	   15.5700006       9.18828547E-02
   15.5800009      0.456016690    	   15.5800009       9.17178988E-02
   15.5900011      0.455853999    	   15.5900011       9.16079208E-02
   15.6000013      0.456340075    	   15.6000013       9.13659781E-02
   15.6100016      0.457129180    	   15.6100016       9.10580531E-02
   15.6200008      0.457268804    	   15.6200008       9.08381045E-02
   15.6300011      0.457610458    	   15.6300011       9.05741751E-02
   15.6400013      0.457651168    	   15.6400013       9.02222544E-02
   15.6500015      0.457843810    	   15.6500015       8.99473205E-02
   15.6600008      0.458341122    	   15.6600008       8.96833837E-02
   15.6700010      0.458180696    	   15.6700010       8.96174014E-02
   15.6800013      0.457459271    	   15.6800013       8.95624161E-02
   15.6900015      0.456785560    	   15.6900015       8.93644616E-02
   15.7000008      0.454881191    	   15.7000008       8.94634426E-02
   15.7100010      0.454557151    	   15.7100010       8.92984793E-02
   15.7200012      0.454642773    	   15.7200012       8.90015513E-02
   15.7300014      0.454934835    	   15.7300014       8.87816027E-02
   15.7400007      0.454970211    	   15.7400007       8.85726511E-02
   15.7500010      0.454902083    	   15.7500010       8.83417130E-02
   15.7600012      0.454003841    	   15.7600012       8.82537290E-02
   15.7700014      0.452789217    	   15.7700014       8.81547555E-02
   15.7800007      0.452871770    	   15.7800007       8.78908187E-02
   15.7900009      0.452536851    	   15.7900009       8.77038613E-02
   15.8000011      0.453195661    	   15.8000011       8.74069333E-02
   15.8100014      0.453227460    	   15.8100014       8.72089863E-02
   15.8200006      0.452996165    	   15.8200006       8.70990083E-02
   15.8300009      0.453818887    	   15.8300009       8.66811126E-02
   15.8400011      0.454909712    	   15.8400011       8.62412155E-02
   15.8500013      0.454680830    	   15.8500013       8.60432610E-02
   15.8600016      0.454557151    	   15.8600016       8.57903212E-02
   15.8700008      0.454752386    	   15.8700008       8.55373889E-02
   15.8800011      0.454681665    	   15.8800011       8.53724256E-02
   15.8900013      0.455466807    	   15.8900013       8.50425065E-02
   15.9000015      0.455290496    	   15.9000015       8.48775432E-02
   15.9100008      0.454790175    	   15.9100008       8.47125873E-02
   15.9200010      0.455473483    	   15.9200010       8.44816417E-02
   15.9300013      0.455565780    	   15.9300013       8.42616931E-02
   15.9400015      0.455279499    	   15.9400015       8.40527415E-02
   15.9500008      0.455154479    	   15.9500008       8.38327929E-02
   15.9600010      0.454702288    	   15.9600010       8.37008283E-02
   15.9700012      0.455339491    	   15.9700012       8.33929032E-02
   15.9800014      0.455323040    	   15.9800014       8.32059458E-02
   15.9900007      0.455306828    	   15.9900007       8.29750001E-02
